t,phase,bat_volt,bat_curr,bat_soc,gps_nsats,gps_hdop,gps_innov,mag_field,mag_innov,yaw,mot1,mot2,mot3,mot4,att_err,vibe,lbl_battery,lbl_gps,lbl_compass,lbl_motor,flight_id,noise_scale,fault_set
0.0,0,24.53269855753659,40.81871081346143,0.9998562463860938,15,0.8221046116492289,0.32146024625420244,505.51479719189786,0.06973306393904066,359.84872057039973,1556.4384852160933,1559.1535530236174,1556.7901258096526,1556.8561009265882,0.4390324127257224,1.2616685360341844,0,0,0,0,M090,0.85,compass+gps
0.1,0,24.337611704715982,42.83475649918533,0.9997083622969324,15,0.9720967256967123,0.18202477397102929,512.5829534198409,0.09101770393567638,359.94489196223805,1547.6653693193766,1564.7549863528955,1548.903633929966,1572.8660524876868,1.1117110244207054,4.086507202839938,0,0,0,0,M090,0.85,compass+gps
0.2,0,24.43558119267598,39.79543132281248,0.9995665963031269,17,0.8734416053660605,0.5341257575930534,501.3716985342509,0.07969723159102626,359.79152284362334,1560.0222878525115,1555.1327567944254,1550.8088917352047,1565.8420885616517,1.522475293467516,2.9948354495446408,0,0,0,0,M090,0.85,compass+gps
0.30000000000000004,0,24.48417741673401,42.98691371270855,0.9994195886195392,15,0.9368711412935079,0.20391229439710057,491.50646852076557,0.026376228120836193,359.9797198631368,1551.6136394876232,1565.9801971401068,1560.0610670636488,1546.9032770390916,0.6764523350821103,3.6062520946284424,0,0,0,0,M090,0.85,compass+gps
0.4,0,24.43367794670256,41.64087912146361,0.9992716569610001,16,0.9098060897523337,0.30489025572518036,500.43709295945297,0.037693428499094114,0.4493235408357362,1559.7880994595557,1543.1551544202216,1546.5364315743489,1543.9170388671141,1.8426048175278684,2.4568354727996566,0,0,0,0,M090,0.85,compass+gps
0.5,0,24.537244508901402,43.24061419417243,0.9991226531566582,17,0.8809108890374006,0.3739211397400256,492.446484297218,0.14682248121675492,0.5481004912509874,1543.1451336227763,1547.9888293907945,1550.766883455484,1552.4516393698982,0.6455415400518537,1.488536070448909,0,0,0,0,M090,0.85,compass+gps
0.6000000000000001,0,24.51391834058134,41.6313154489941,0.9989766591008717,17,0.8651292261242074,0.6235362678543686,486.0097715837206,0.046171416948954616,0.12725642604113246,1559.9950164197132,1550.4477412436001,1560.169998717939,1559.4223338388072,1.196407068472928,1.8068682143563786,0,0,0,0,M090,0.85,compass+gps
0.7000000000000001,0,24.444434376127955,41.044624621168,0.9988342837889571,15,0.8663931463133501,0.26467280140119787,492.81622217928543,0.0413509765170935,0.5486148089886269,1566.2468098065433,1542.9252319434747,1554.0891079908004,1525.2469296127267,0.922357414760199,2.1419192351093472,0,0,0,0,M090,0.85,compass+gps
0.8,0,24.50506541881625,43.81311973381867,0.9986850471928874,16,0.955697145157197,0.22000109061045786,497.5886933368482,0.008915263816210096,0.3240604204160038,1539.38406789515,1554.1528224266965,1574.4349424393001,1546.0676340136554,1.6746181060856709,1.7402903415820297,0,0,0,0,M090,0.85,compass+gps
0.9,0,24.439454509351435,40.258114197549965,0.9985396297835277,17,0.8880590830629701,0.5775253713530732,485.45410074954435,0.01756268334528085,0.9255282309027106,1546.421466367536,1566.4129640952265,1571.9238630635289,1547.5310105334563,0.9806338397091401,2.0012305641989006,0,0,0,0,M090,0.85,compass+gps
1.0,0,24.31185040356969,42.903874606694195,0.9983916758012208,17,0.8025390831883698,0.5246492501616493,489.4116673032106,0.039177370979211965,1.1232979611162626,1551.0677254277837,1555.3272049251837,1554.2622948456467,1535.6235221700822,1.5754880429783062,3.1889298470875653,0,0,0,0,M090,0.85,compass+gps
1.1,0,24.463724820198923,43.0516244379058,0.9982412368610252,16,0.8486394586895327,0.36776712959378316,507.6805896852528,0.027739171326973476,1.6155810298830726,1560.6688736455706,1552.843329120983,1546.0276462350419,1557.2881283952022,0.6849761943688285,2.0911032612469898,0,0,0,0,M090,0.85,compass+gps
1.2000000000000002,0,24.4210651161662,43.15873093792508,0.9980972426604344,16,0.8363238707349303,0.32186253079655947,506.5732217269661,0.023268337384157053,1.9998727447937155,1529.8211144248587,1537.301864523463,1554.9761303962891,1517.6486355251627,1.5082851328871267,2.679266770947111,0,0,0,0,M090,0.85,compass+gps
1.3,0,24.44342852833529,39.772907834783815,0.9979507916173342,15,0.8999414954832978,0.40641464305682956,502.0263668302924,0.08155130493668739,2.1412003318077204,1553.516132526477,1560.3770167963064,1543.6902112803268,1546.5046741643337,1.1706114332388986,2.408175043346374,0,0,0,0,M090,0.85,compass+gps
1.4000000000000001,0,24.430318049925543,39.48254582275954,0.9978010625558696,17,0.9121039993238607,0.6643649104459827,496.7096975562881,0.08368399225768705,2.5073338904951483,1554.5379409258653,1543.2516518476075,1554.3111248484806,1561.3842857151524,0.7164094897710167,2.2330112718325066,0,0,0,0,M090,0.85,compass+gps
1.5,0,24.452978112148006,43.09817776194384,0.9976557893691894,16,0.8904028241647968,0.28187325925965134,490.08421229287495,0.0411844489869098,2.308766476609603,1543.5636558270646,1544.5593939909174,1549.9903026716165,1536.5401896149235,2.104055519387229,3.138874226862714,0,0,0,0,M090,0.85,compass+gps
1.6,0,24.35831713600119,43.00796867852545,0.9975066983344592,16,0.8539665869742811,0.301866608809624,487.35452578722015,0.06119154556965743,2.277657311356853,1550.796739455012,1542.677863414237,1553.1731126175625,1549.1466455465952,1.6266688596688168,2.692898451379424,0,0,0,0,M090,0.85,compass+gps
1.7000000000000002,0,24.410215553386095,43.79041241096363,0.9973586886914447,16,0.8543237949087749,0.38732804291840517,507.2611583943378,0.04312432242045532,1.8648650610591657,1552.489561671156,1567.2612654970803,1570.1932287983143,1551.4481080195696,1.2580049542403762,2.88889660906567,0,0,0,0,M090,0.85,compass+gps
1.8,0,24.36791406207292,44.3094956031327,0.9972065282881646,15,0.9409765042898238,0.3190643489236946,493.23872934271856,0.03997287733721687,2.190017183821297,1540.3631857820776,1532.0268117337675,1564.9888685309224,1560.2354818521412,1.007581187408921,2.8309564206995876,0,0,0,0,M090,0.85,compass+gps
1.9000000000000001,0,24.50004495671737,40.32223773977956,0.9970635335544192,15,0.8898705508810771,0.28285669611687175,490.1318329673961,0.08406255877088795,2.3981239240454775,1541.1578887812427,1537.5935805630568,1533.4068510973239,1552.5108938919839,1.2152784131661836,1.7766978287935002,0,0,0,0,M090,0.85,compass+gps
2.0,0,24.4560195826631,44.06214525350297,0.9969101033544876,16,0.9468016177650836,0.5245032149181039,498.5005823178345,0.04269561180591584,2.1356757828596904,1560.2417223471018,1557.8284397160176,1549.5344346644174,1542.1270443466049,1.451967685012773,3.333001527079201,0,0,0,0,M090,0.85,compass+gps
2.1,0,24.3709333698235,43.48648126999264,0.9967666470125149,15,0.9430859423804668,0.5613000375647776,501.61126357197696,0.058445493644728674,2.06089677749525,1549.829993554019,1559.82511012473,1531.72180871879,1554.785964133484,0.4526445184926755,3.098287264078843,0,0,0,0,M090,0.85,compass+gps
2.2,0,24.400438899740692,42.45223008130836,0.9966232477888031,16,0.9038364918540607,0.571694626732883,502.05716032585707,0.08501295369895984,2.0585769846251725,1568.3647517739569,1564.9773032211635,1540.9472510763856,1548.6522901440476,0.977334046015137,2.517891374453045,0,0,0,0,M090,0.85,compass+gps
2.3000000000000003,0,24.468792529753717,44.06139353952425,0.9964740120567708,16,0.9037460470155341,0.3993907907442185,504.7475335744149,0.13392649833582196,2.3974257218820663,1530.6709963139097,1548.8231153631584,1560.098515903951,1540.4236400616064,1.7173654671758274,2.8128627440632687,0,0,0,0,M090,0.85,compass+gps
