t,phase,bat_volt,bat_curr,bat_soc,gps_nsats,gps_hdop,gps_innov,mag_field,mag_innov,yaw,mot1,mot2,mot3,mot4,att_err,vibe,lbl_battery,lbl_gps,lbl_compass,lbl_motor,flight_id,noise_scale,fault_set
0.0,0,24.543191497487193,41.086718913365694,0.9998538707862424,17,0.9991168834735563,0.8947297635867684,482.0423959551457,0.1263401625013001,0.05996021025980345,1544.3653140222048,1545.6970036218552,1537.9752954129428,1557.7926837601308,2.81878055082345,2.3643543195900927,0,0,0,0,M056,1.66,battery+motor+gps
0.1,0,24.45377504606945,45.176302110640194,0.9997072678382136,17,0.8256316813131017,0.5633271718223597,487.2651233394239,0.06454451321292727,0.1085878117171949,1560.2792677142004,1541.995084143964,1549.3931718582967,1589.5701421778715,0.8331269908077011,2.2712860532122106,0,0,0,0,M056,1.66,battery+motor+gps
0.2,0,24.482188012496625,43.198408214834885,0.999555451697181,17,0.8731960629640937,0.34706645688528265,515.8850053613896,0.05176599831863431,359.82750264001766,1542.708968657981,1552.3834491661582,1537.7591601373595,1532.776692667915,5.005626310366513,3.811019777173389,0,0,0,0,M056,1.66,battery+motor+gps
0.30000000000000004,0,24.607796085943903,41.921864598505145,0.999415324664842,15,0.9188472789512351,1.035314081732027,526.5554461224268,0.17839000564382618,359.8139935292568,1582.1408605587883,1551.457291207628,1535.3116553105035,1542.8095954336884,2.558896701636491,3.1373209784765086,0,0,0,0,M056,1.66,battery+motor+gps
0.4,0,24.438920395402423,39.631696909135975,0.9992717325769888,15,1.1142350654613251,0.3095716951372024,509.59765739901064,0.14676554462264413,0.375251115867444,1541.477398025081,1551.9429121498597,1542.134122688248,1536.7398101235929,1.1233377585964621,2.507105907225014,0,0,0,0,M056,1.66,battery+motor+gps
0.5,0,24.501584862796424,43.595174228579886,0.9991281908666285,17,0.8772103430009752,0.13842819457725458,485.8708603493817,0.08013600330720838,0.5888114914689622,1549.9266331997067,1546.3870019560893,1562.9465627995694,1537.753196016877,0.9784725059168653,3.2521695136596396,0,0,0,0,M056,1.66,battery+motor+gps
0.6000000000000001,0,24.527604189012795,43.62360365010311,0.9989852879152781,15,1.0582279602931164,0.7794585030099571,501.6551971404252,0.10569831992360927,0.333952401736716,1552.182738232672,1531.5346988557715,1544.8896654574999,1529.899724225398,3.3957086729810495,4.126960441696738,0,0,0,0,M056,1.66,battery+motor+gps
0.7000000000000001,0,24.369711006929485,45.19112299802702,0.9988325999491429,15,0.921590492410201,0.6911085141965214,508.55644053811676,0.03834577626307563,0.6621025262544938,1547.5950528714245,1558.7368216056818,1553.808889604769,1537.212646697337,1.443574315892868,4.650675574831325,0,0,0,0,M056,1.66,battery+motor+gps
0.8,0,24.553437919936666,43.88518943948138,0.9986810332626319,15,0.9513203644236023,0.7653625277639244,508.8573795727057,0.09443393055201865,0.728174074160868,1587.5165948878039,1558.7302248533042,1555.123427213868,1519.43129576912,0.23767682731108816,2.051592593837836,0,0,0,0,M056,1.66,battery+motor+gps
0.9,0,24.46705460758066,41.92069199527554,0.9985407398054275,15,0.9122962258672986,0.6249824912440572,514.8371267536832,0.20717884469250558,0.8100575226855176,1550.3934269888855,1507.920301355218,1546.812416337971,1566.8463669425093,1.0623665651810268,3.1445104746725865,0,0,0,0,M056,1.66,battery+motor+gps
