t,phase,bat_volt,bat_curr,bat_soc,gps_nsats,gps_hdop,gps_innov,mag_field,mag_innov,yaw,mot1,mot2,mot3,mot4,att_err,vibe,lbl_battery,lbl_gps,lbl_compass,lbl_motor,flight_id,noise_scale,fault_set
0.0,0,24.405991197705468,41.63059216740666,0.9998534604158954,16,0.914855794843378,0.31893562501079464,528.5067019037681,0.027308424286461568,0.6565240563689994,1559.546372251531,1550.592548679385,1562.236243235731,1537.5485165406776,5.1851917522190245,3.7232705849182146,0,0,0,0,M004,2.49,gps
0.1,0,24.480368186797524,44.79537720793454,0.9997079283538204,15,0.9153619836122563,0.371413912579617,498.8291670073137,0.10037596120009976,0.3431581560766585,1533.250938193162,1579.1305450090326,1564.2411409303722,1551.9126846120894,2.674889393727404,2.4827787194211117,0,0,0,0,M004,2.49,gps
0.2,0,24.418661107180156,44.50303676164205,0.9995636362440702,17,0.8610553476469988,0.9044136342522613,501.31584862695183,0.187002139672431,0.16790622738337235,1524.1818863378633,1554.2307945358473,1540.6761695174232,1534.309259480512,8.343862752090109,1.8697720148155974,0,0,0,0,M004,2.49,gps
0.30000000000000004,0,24.579112093508606,48.09053130932261,0.9994155407344538,17,0.9501492368085999,0.4682271674230527,508.51407972732966,0.07213734420442554,0.5169825858790906,1550.3326126499364,1521.1782605049366,1542.9235198989777,1562.6614788856527,3.5862646409822037,1.2230364968728116,0,0,0,0,M004,2.49,gps
0.4,0,24.68550277888362,44.18654685302759,0.9992737970148488,15,1.1240889597792147,1.7961842267662917,484.5351863885131,0.0794607113374748,0.673002985841244,1475.6106305628716,1560.1234630959,1560.885126184123,1588.688474612185,5.47480642654307,2.063444700510711,0,0,0,0,M004,2.49,gps
0.5,0,24.540993799064143,42.53130425448137,0.9991237726909576,17,0.9599345366193859,1.0272647213129813,497.98972462704563,0.03953714048502162,0.9768337927141311,1548.8509121928105,1547.090542537731,1574.5869291231252,1534.9239230100782,7.355175835591453,2.2421477877729754,0,0,0,0,M004,2.49,gps
0.6000000000000001,0,24.461721147073238,47.936213025503,0.9989722946373707,17,0.9375838013211274,0.33983282311071045,472.3879778773766,0.06126424037667637,0.7058105948325221,1563.0272051719742,1512.3168269997882,1525.619817604571,1558.7239959865224,2.0358494990694744,2.3935125313211607,0,0,0,0,M004,2.49,gps
0.7000000000000001,0,24.490849505868848,43.37911290955368,0.9988228808716765,16,0.9182047198255434,0.778350858692867,517.9745292763233,0.0650623422810156,0.44054447465089014,1522.3422531936724,1567.731248060794,1546.3995594686126,1575.423316636376,1.220504097335951,5.037213374744381,0,0,0,0,M004,2.49,gps
0.8,0,24.62150203820679,36.53312306420118,0.9986847549635052,17,0.8403227379221588,1.9031332062710007,505.16093226322175,0.032656029386199825,0.2628972738996601,1524.2845913543697,1543.6419206908863,1521.2323858493467,1553.0757754627718,5.477379730198926,4.309119889573392,0,0,0,0,M004,2.49,gps
0.9,0,24.36899264792934,44.11729805380193,0.9985365653542746,15,1.069500553622434,0.8110119842799893,465.4015452782745,0.06237574063423887,359.9143265022181,1539.9931948196263,1553.8070359233138,1540.1822278508052,1550.7423452378357,0.473479863778296,1.5879961599863188,0,0,0,0,M004,2.49,gps
1.0,0,24.45531987849659,44.28545564724676,0.9983882760715209,16,1.077582778484053,0.9121842485905016,503.5135854019641,0.11674950698028073,0.33339275406994473,1567.694789658435,1552.7200183424143,1569.547870813695,1541.7045732022636,5.831783159348085,2.668974996499707,0,0,0,0,M004,2.49,gps
1.1,0,24.30048150388049,37.940400381619405,0.9982407823071477,17,1.0317379684371932,0.6269729604169917,505.3843968253363,0.09279793707219103,0.3949079376795244,1524.6501529714121,1533.2375830877702,1508.6314199229494,1553.4940152234403,4.8362172207665255,4.9957976100729,0,0,0,0,M004,2.49,gps
1.2000000000000002,0,24.41517940176823,46.8422455561119,0.9980965756771387,15,1.0358143951405674,0.4322075404735692,503.80684977278133,0.04991160763122775,0.5062635015168757,1562.6868152097259,1566.2935580402266,1550.9594907617425,1568.1422180407837,2.137816747027129,5.152188053352537,0,0,0,0,M004,2.49,gps
1.3,0,24.377770341727523,35.41535227461383,0.9979541366743355,15,1.0339710076465853,1.0313624044707215,506.04861287450547,0.11530414977027617,0.9684956752826948,1532.7989692396527,1540.4615027677894,1607.8627590301114,1564.0886821976937,2.1364981048359706,3.539576312876043,0,0,0,0,M004,2.49,gps
1.4000000000000001,0,24.585678550525476,46.062089010616376,0.9978138551109228,17,0.9635868756178217,1.584799583056839,485.12542096764025,0.15383836617205732,1.2791014513884398,1586.8720005551056,1565.5492296745235,1574.4943859934958,1543.0276722263038,3.3111714905766076,2.056907292348866,0,0,0,0,M004,2.49,gps
1.5,0,24.396610793568254,44.9282584611723,0.9976688758200013,16,0.9602431286390536,0.4147778613049484,492.15917559561,0.1066707216419755,1.4412036398357937,1545.9454105637988,1592.1393374267564,1541.7686547901274,1548.509918954017,2.67486638021274,3.407352375172594,0,0,0,0,M004,2.49,gps
1.6,0,24.401155764776576,45.010953469437034,0.9975235341237713,15,1.0082540338065265,0.7054952715712264,487.54989612779923,0.17702782705070813,1.6475349431050836,1554.241176577238,1553.9767099380556,1544.5742800833584,1547.7321772774567,2.935627412956421,3.53806665830604,0,0,0,0,M004,2.49,gps
1.7000000000000002,0,24.27365842692387,40.48615795136922,0.9973783461644327,17,0.8602138180903208,0.6522732009398162,504.66050881459716,0.007478137770385133,1.2765419145538868,1533.7991115114235,1502.5045797322782,1567.4356405890205,1566.0349258258545,0.7950307546128794,2.166699094081826,0,0,0,0,M004,2.49,gps
1.8,0,24.557172602650528,44.3025229266789,0.9972310927802317,15,1.215047387195281,0.4035681892609819,528.9950858545275,0.06409656982374208,1.213159693666195,1570.8648162568636,1547.416662623803,1543.3134920698312,1565.9523550200622,2.929390560941949,1.5763176462572404,0,0,0,0,M004,2.49,gps
1.9000000000000001,0,24.43843666424331,41.393714608739835,0.997081465638363,17,0.9191088292076993,0.46327359254573075,492.6352403980163,0.04625442613689297,1.2526548006951477,1565.706045297313,1529.1421284481723,1527.0962753256788,1550.2315915850209,3.020729668371284,2.5158017771926744,0,0,0,0,M004,2.49,gps
2.0,0,24.549436788352306,41.149259618659535,0.9969388997656492,15,0.8980413593839645,0.5569982633016811,482.6971672831725,0.21065932744846944,1.3669555836593315,1499.0967074244038,1527.3240587062025,1574.8649045099519,1566.721916340603,1.3457629589685005,4.617162878916366,0,0,0,0,M004,2.49,gps
