t,phase,bat_volt,bat_curr,bat_soc,gps_nsats,gps_hdop,gps_innov,mag_field,mag_innov,yaw,mot1,mot2,mot3,mot4,att_err,vibe,lbl_battery,lbl_gps,lbl_compass,lbl_motor,flight_id,noise_scale,fault_set
0.0,0,24.456875179750096,39.49486333832922,0.9998588887152285,16,0.8388932710914178,0.61176976301657,518.2943280070702,0.12890262639587813,359.7286181020051,1537.1882418293635,1556.4441219317673,1579.7639242975922,1519.793122441023,4.652795466764065,6.377357601811921,0,0,0,0,M092,2.75,nominal
0.1,0,24.301263015044892,41.185751839948665,0.9997097098937497,15,1.110975206822925,1.469792378669078,500.0944999728151,0.0846009315056217,359.62242400254985,1580.8140846571123,1555.6906097152396,1559.9593083883306,1573.7228131536128,2.3187827680202817,3.886894178789942,0,0,0,0,M092,2.75,nominal
0.2,0,24.649146033880463,38.07457562161414,0.9995623528694576,17,0.9951350314422386,1.1175398770392246,467.10218946376835,0.11038435738077146,359.6428381945396,1564.2117176750482,1536.676599684638,1516.9785411609364,1606.049559113642,1.7391021065080188,2.6874136537345126,0,0,0,0,M092,2.75,nominal
0.30000000000000004,0,24.455588905693165,46.328403161871,0.999409069976876,16,0.9792230355161656,1.292476772068999,498.003142555267,0.07686939805256379,359.4770620625044,1558.626559922302,1543.2656986727338,1527.6143182715098,1562.2551150133766,2.0906489410133346,2.5241431382184247,0,0,0,0,M092,2.75,nominal
0.4,0,24.308509903870327,44.56465675070792,0.9992614484868458,16,0.9338476473587212,1.0712087875780798,467.20350905589106,0.15291659878361016,359.1878733952254,1558.4029046895212,1596.2322475113567,1580.4128438306009,1531.7720751487882,3.79124997166116,1.8471007529205055,0,0,0,0,M092,2.75,nominal
0.5,0,24.480331259225924,44.612848781307925,0.9991122990396902,17,1.0525003237269668,0.23564849490247844,491.47325388115485,0.04162179902048724,359.5586116733401,1517.322441710792,1570.580716631652,1563.9291001425815,1555.0490547533211,8.339516474866947,3.1366971143672284,0,0,0,0,M092,2.75,nominal
0.6000000000000001,0,24.3849413238421,40.16140125205859,0.9989680566673829,16,1.0354044778900722,0.3618888121424947,492.0841878497711,0.08505106107717508,359.786419874919,1590.1733325428672,1513.6855215693927,1574.6810529263366,1509.0460387441076,5.182206945470663,3.8730755944403863,0,0,0,0,M092,2.75,nominal
0.7000000000000001,0,24.430492670724853,39.73138246769202,0.9988236241242574,15,1.1381897519577404,1.2623244366119044,506.0703293709644,0.1300041450821289,359.2780464575465,1549.9488113384891,1512.1035824114772,1552.7206471327008,1531.658037866925,6.877484384427469,3.378317546020272,0,0,0,0,M092,2.75,nominal
0.8,0,24.482978723110794,45.01667158262923,0.998672542321069,15,0.8677480798494585,0.16718964278066098,493.7057154756543,0.09587336030435631,359.5801457148733,1535.6345958771972,1549.7149002117242,1569.789161631816,1593.7221164599132,1.0823131247441231,2.472451330016489,0,0,0,0,M092,2.75,nominal
0.9,0,24.219143106052254,41.17150124507378,0.9985244691088261,15,0.9391922848527744,0.6724682868419801,506.200617999071,0.10198946887834359,359.00686527524573,1553.4409615991428,1541.4483739812295,1532.4110461156597,1592.941504456925,1.298152102476518,1.5528070199371948,0,0,0,0,M092,2.75,nominal
