t,phase,bat_volt,bat_curr,bat_soc,gps_nsats,gps_hdop,gps_innov,mag_field,mag_innov,yaw,mot1,mot2,mot3,mot4,att_err,vibe,lbl_battery,lbl_gps,lbl_compass,lbl_motor,flight_id,noise_scale,fault_set
0.0,0,24.39867296791828,44.71717578304007,0.9998545175034644,15,0.8950258424299872,0.3590423276919088,497.13490215699557,0.1398286506164508,0.08761998025704369,1561.679452468629,1557.906770325844,1540.09537857261,1543.7624374985235,1.0574167261255578,2.0556734493405244,0,0,0,0,M041,1.38,motor+gps+compass
0.1,0,24.56535890470282,43.72044005359048,0.9997074635814744,16,0.8785947810899354,1.3616043443711587,499.336752551452,0.15491505483383913,359.75420908041303,1527.1698563580687,1554.8794363810543,1546.1910471064987,1569.5927064635018,4.592284935522797,2.403042457363527,0,0,0,0,M041,1.38,motor+gps+compass
0.2,0,24.295611990728123,43.66893155843368,0.9995526692080391,15,1.0786422786074936,0.6099623826905562,500.4236429580245,0.015650153908924765,359.8279847463407,1552.8722299422418,1552.6017688247268,1548.3263341468507,1533.9818871587493,1.9075149476985602,2.768068619997618,0,0,0,0,M041,1.38,motor+gps+compass
0.30000000000000004,0,24.414702898006816,39.19744417039235,0.9994079785181218,16,0.936120176880276,0.5115269261583266,513.3841481941009,0.02837626748513837,359.8980538644241,1547.0121668544732,1557.716132326423,1552.558074589824,1526.7927837541056,0.6290105816415192,2.937339723610116,0,0,0,0,M041,1.38,motor+gps+compass
0.4,0,24.417998489982903,39.35679578583384,0.9992640814166248,16,0.959216487245389,0.42530058705085433,495.21166927157714,0.1528310529335379,359.86851663152845,1552.0845843977368,1560.143928969681,1565.3045708655861,1541.3090125011165,1.872696041377166,1.8553713327640977,0,0,0,0,M041,1.38,motor+gps+compass
0.5,0,24.463982104901223,44.37185068657778,0.9991162630810186,16,1.0044083020848684,0.3074225158656308,502.4744630031926,0.028295910342734994,0.43091691809800636,1542.1958387149791,1551.4396956976432,1543.4860926848564,1532.643086840262,2.838451093581544,3.360103311072826,0,0,0,0,M041,1.38,motor+gps+compass
0.6000000000000001,0,24.394465967833593,43.65336563124841,0.9989661873523914,17,0.9492015807827365,0.9020898946090384,506.0196757101979,0.183213250096002,0.36023854573189096,1539.3048800402594,1543.5517315908817,1578.35473110336,1541.0581084115672,1.203585470673033,2.771793786148967,0,0,0,0,M041,1.38,motor+gps+compass
0.7000000000000001,0,24.423201205258895,41.43539614002285,0.9988263350259726,16,0.8801323817613375,0.9051213516141443,508.00311624510374,0.09111171220226708,0.2979423300473527,1568.1134578387014,1545.2241298446809,1570.130503551969,1539.6574745117073,2.592923875022149,2.7891115072202393,0,0,0,0,M041,1.38,motor+gps+compass
0.8,0,24.424301471820087,46.545586831135736,0.9986757686137837,15,0.872955159272482,0.7755970318802713,514.8298926423458,0.026769241083810534,0.05409208691379891,1559.641092832642,1543.6668811414643,1548.2755546812907,1540.102277526446,2.6008563679374213,1.8495487209056263,0,0,0,0,M041,1.38,motor+gps+compass
0.9,0,24.520044486627558,38.9457012249974,0.9985289703250418,16,0.8450170796331352,0.7018912019024325,512.1816153076276,0.029411390496914616,0.5343157123185629,1543.5508776948948,1546.1471164129475,1522.5729799115059,1559.3831164090652,2.0971075035696174,1.9535440426748825,0,0,0,0,M041,1.38,motor+gps+compass
1.0,0,24.497682864951194,42.625179746922,0.9983769702393333,15,0.9764101219260456,0.2100210517027263,489.97613466165376,0.09329049136092468,359.8602058150307,1577.3186297328978,1538.0377766673503,1570.18909817499,1553.1035902450305,3.5576326268066243,1.9086325363318966,0,0,0,0,M041,1.38,motor+gps+compass
1.1,0,24.356582281785492,41.920706463843054,0.9982323310543973,16,0.8832608516628104,0.5287629632372514,512.5953109967828,0.04736364303410729,359.81430118327717,1548.53321052411,1564.174143911342,1550.902395965309,1562.6036503220564,1.1922638438736972,3.6602993437756797,0,0,0,0,M041,1.38,motor+gps+compass
1.2000000000000002,0,24.47779002376637,39.8477608706863,0.9980899492987039,17,0.8286188122889114,0.26389260879772025,521.535518883888,0.039286067189590185,359.8319849435061,1566.3530839803757,1554.759971130857,1566.0223855801753,1525.5349116450825,1.9114578223615468,1.98719191277128,0,0,0,0,M041,1.38,motor+gps+compass
1.3,0,24.439559005798774,40.33093600746891,0.9979451186693264,15,0.8264000325611679,0.628264280368096,501.1339057633391,0.09663938731458943,0.06488891750874895,1543.8411343046225,1556.9491299919198,1562.5675558202408,1571.5389153593608,2.1235549379827274,2.095341707485881,0,0,0,0,M041,1.38,motor+gps+compass
1.4000000000000001,0,24.57316749094973,41.021661192371425,0.9978038476029815,15,0.8922273439304468,0.3463894722310368,502.3735694549175,0.09891685555210156,0.2978555439117494,1545.8650227504481,1538.1028078657089,1544.5231307148008,1546.4637905238544,3.0227862720713814,3.5520407323987264,0,0,0,0,M041,1.38,motor+gps+compass
1.5,0,24.41717941278666,39.21786033285589,0.9976591446304666,15,0.8828865888715681,0.780775889579632,499.1799981652924,0.13371344124925863,0.15531608338425607,1545.8154934403483,1571.7204550321,1540.3350385414965,1544.9680484090663,1.597894704068644,1.9050291825362735,0,0,0,0,M041,1.38,motor+gps+compass
